FactGLTranID,GLTranAmount,JournalID,GLTranDescription,GLTranDate,GLAcctNum,GLAcctName,Statement,Category,Subcategory,StoreNum,StoreName,ManagerID,PreviousManagerID,ContactTel,AddressLine1,AddressLine2,ZipCode,RegionNum,RegionName,SalesRegionName,LastRefreshDate
3341,-46518.403,610,Inventory Sold - 800,2020-09-30,1200,Inventory,Balance Sheet,Current Assets,Inventory,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3342,-37963.294,890,Inventory Sold - 800,2020-10-31,1200,Inventory,Balance Sheet,Current Assets,Inventory,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3343,-50191.303,1677,Inventory Sold - 800,2020-11-30,1200,Inventory,Balance Sheet,Current Assets,Inventory,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3344,-60477.921,1697,Inventory Sold - 800,2020-12-31,1200,Inventory,Balance Sheet,Current Assets,Inventory,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3345,-38694.240,99,Inventory Sold - 800,2021-01-31,1200,Inventory,Balance Sheet,Current Assets,Inventory,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3346,-39247.015,1680,Inventory Sold - 800,2021-02-28,1200,Inventory,Balance Sheet,Current Assets,Inventory,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3347,-39247.015,503,Inventory Sold - 800,2021-03-31,1200,Inventory,Balance Sheet,Current Assets,Inventory,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3348,-39172.603,1156,Inventory Sold - 800,2021-04-30,1200,Inventory,Balance Sheet,Current Assets,Inventory,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3349,-43715.006,709,Inventory Sold - 800,2021-05-31,1200,Inventory,Balance Sheet,Current Assets,Inventory,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3350,-48367.800,771,Inventory Sold - 800,2021-06-30,1200,Inventory,Balance Sheet,Current Assets,Inventory,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3351,-47919.950,172,Inventory Sold - 800,2021-07-31,1200,Inventory,Balance Sheet,Current Assets,Inventory,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3352,-44760.393,726,Inventory Sold - 800,2021-08-31,1200,Inventory,Balance Sheet,Current Assets,Inventory,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3353,-45813.579,1194,Inventory Sold - 800,2021-09-30,1200,Inventory,Balance Sheet,Current Assets,Inventory,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3354,-37388.093,65,Inventory Sold - 800,2021-10-31,1200,Inventory,Balance Sheet,Current Assets,Inventory,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3355,-50951.777,1624,Inventory Sold - 800,2021-11-30,1200,Inventory,Balance Sheet,Current Assets,Inventory,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3356,-61990.314,662,Inventory Sold - 800,2021-12-31,1200,Inventory,Balance Sheet,Current Assets,Inventory,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3357,-82160.000,1526,Sales Revenue - 100,2019-01-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3358,-83333.714,597,Sales Revenue - 100,2019-02-28,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3359,-83333.714,1552,Sales Revenue - 100,2019-03-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3360,-83920.571,1226,Sales Revenue - 100,2019-04-30,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3361,-95070.857,844,Sales Revenue - 100,2019-05-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3362,-106808.000,816,Sales Revenue - 100,2019-06-30,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3363,-109889.000,105,Sales Revenue - 100,2019-07-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3364,-102643.571,241,Sales Revenue - 100,2019-08-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3365,-105058.714,1120,Sales Revenue - 100,2019-09-30,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3366,-85737.571,1249,Sales Revenue - 100,2019-10-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3367,-112304.143,140,Sales Revenue - 100,2019-11-30,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3368,-111390.000,173,Sales Revenue - 100,2019-12-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3369,-85320.000,1497,Sales Revenue - 100,2020-01-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3370,-86538.857,1474,Sales Revenue - 100,2020-02-29,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3371,-86538.857,938,Sales Revenue - 100,2020-03-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3372,-87148.286,1136,Sales Revenue - 100,2020-04-30,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3373,-98727.429,1700,Sales Revenue - 100,2020-05-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3374,-110916.000,567,Sales Revenue - 100,2020-06-30,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3375,-109889.000,1625,Sales Revenue - 100,2020-07-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3376,-102643.571,400,Sales Revenue - 100,2020-08-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3377,-105058.714,1747,Sales Revenue - 100,2020-09-30,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3378,-85737.571,1420,Sales Revenue - 100,2020-10-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3379,-113353.714,895,Sales Revenue - 100,2020-11-30,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3380,-136585.357,594,Sales Revenue - 100,2020-12-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3381,-85320.000,976,Sales Revenue - 100,2021-01-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3382,-86538.857,573,Sales Revenue - 100,2021-02-28,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3383,-86538.857,1871,Sales Revenue - 100,2021-03-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3384,-87148.286,738,Sales Revenue - 100,2021-04-30,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3385,-98727.429,1500,Sales Revenue - 100,2021-05-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3386,-110916.000,151,Sales Revenue - 100,2021-06-30,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3387,-109889.000,1199,Sales Revenue - 100,2021-07-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3388,-102643.571,1593,Sales Revenue - 100,2021-08-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3389,-105058.714,607,Sales Revenue - 100,2021-09-30,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3390,-85737.571,981,Sales Revenue - 100,2021-10-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3391,-113353.714,462,Sales Revenue - 100,2021-11-30,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3392,-137911.429,1567,Sales Revenue - 100,2021-12-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3393,-114400.000,1526,Sales Revenue - 200,2019-01-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3394,-129316.252,597,Sales Revenue - 200,2019-02-28,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3395,-128579.789,1552,Sales Revenue - 200,2019-03-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3396,-121671.791,1226,Sales Revenue - 200,2019-04-30,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3397,-127276.721,844,Sales Revenue - 200,2019-05-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3398,-107349.787,816,Sales Revenue - 200,2019-06-30,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3399,-137604.435,105,Sales Revenue - 200,2019-07-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3400,-107039.966,241,Sales Revenue - 200,2019-08-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3401,-133969.985,1120,Sales Revenue - 200,2019-09-30,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3402,-108742.575,1249,Sales Revenue - 200,2019-10-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3403,-112424.459,140,Sales Revenue - 200,2019-11-30,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3404,-78643.135,173,Sales Revenue - 200,2019-12-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3405,-118800.000,1497,Sales Revenue - 200,2020-01-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3406,-134289.954,1474,Sales Revenue - 200,2020-02-29,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3407,-133525.166,938,Sales Revenue - 200,2020-03-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3408,-126351.475,1136,Sales Revenue - 200,2020-04-30,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3409,-132171.980,1700,Sales Revenue - 200,2020-05-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3410,-111478.625,567,Sales Revenue - 200,2020-06-30,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3411,-137604.435,1625,Sales Revenue - 200,2020-07-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3412,-107039.966,400,Sales Revenue - 200,2020-08-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3413,-133969.985,1747,Sales Revenue - 200,2020-09-30,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3414,-108742.575,1420,Sales Revenue - 200,2020-10-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3415,-113475.155,895,Sales Revenue - 200,2020-11-30,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3416,-96431.463,594,Sales Revenue - 200,2020-12-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3417,-118800.000,976,Sales Revenue - 200,2021-01-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
3418,-134289.954,573,Sales Revenue - 200,2021-02-28,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2025-06-09 11:57:23.9870000
